input_data,target_data
জা*জের মায়েরে *ু*ি,জারজের মায়েরে চুদি
বাইন*োদ,বাইনচোদ
ব-া-ই-ন-চ-ো-দ,বাইনচোদ
ব/া/ই/ন/চ/ো/দ,বাইনচোদ
বাই*চোদ,বাইনচোদ
খা*্কির পোলা,খাঙ্কির পোলা
খ-া-ঙ-্-ক-ি-র- -প-ো-ল-া,খাঙ্কির পোলা
খ/া/ঙ/্/ক/ি/র/ /প/ো/ল/া,খাঙ্কির পোলা
খা****র **লা,খাঙ্কির পোলা
সুম*্দি,সুমন্দি
স-ু-ম-ন-্-দ-ি,সুমন্দি
স/ু/ম/ন/্/দ/ি,সুমন্দি
সু*ন্দ*,সুমন্দি
টিটিকি চু*া,টিটিকি চুদা
ট-ি-ট-ি-ক-ি- -চ-ু-দ-া,টিটিকি চুদা
ট/ি/ট/ি/ক/ি/ /চ/ু/দ/া,টিটিকি চুদা
টিটিকি*চ*দ*,টিটিকি চুদা
বংশ বার* থাপাই,বংশ বারা থাপাই
ব-ং-শ- -ব-া-র-া- -থ-া-প-া-ই,বংশ বারা থাপাই
ব/ং/শ/ /ব/া/র/া/ /থ/া/প/া/ই,বংশ বারা থাপাই
*** বারা*থাপাই,বংশ বারা থাপাই
গো*া,গোদা
গ-ো-দ-া,গোদা
গ/ো/দ/া,গোদা
গ*দ*,গোদা
Koromch*d,Koromchod
K-o-r-o-m-c-h-o-d,Koromchod
K/o/r/o/m/c/h/o/d,Koromchod
Ko*om*ho*,Koromchod
Notima*i,Notimagi
N-o-t-i-m-a-g-i,Notimagi
N/o/t/i/m/a/g/i,Notimagi
*ot**a*i,Notimagi
Bokac*oda,Bokachoda
B-o-k-a-c-h-o-d-a,Bokachoda
B/o/k/a/c/h/o/d/a,Bokachoda
B*kachoda,Bokachoda
Hijrach*da,Hijrachoda
H-i-j-r-a-c-h-o-d-a,Hijrachoda
H/i/j/r/a/c/h/o/d/a,Hijrachoda
Hijrach*da,Hijrachoda
RENDI MAGIR FUWA MAGI* FUWA,RENDI MAGIR FUWA MAGIR FUWA
R-E-N-D-I- -M-A-G-I-R- -F-U-W-A- -M-A-G-I-R- -F-U-W-A,RENDI MAGIR FUWA MAGIR FUWA
R/E/N/D/I/ /M/A/G/I/R/ /F/U/W/A/ /M/A/G/I/R/ /F/U/W/A,RENDI MAGIR FUWA MAGIR FUWA
R***I MA*I* F*W**M*G*R *UW*,RENDI MAGIR FUWA MAGIR FUWA
হ*লারপুত,হালারপুত
হ-া-ল-া-র-প-ু-ত,হালারপুত
হ/া/ল/া/র/প/ু/ত,হালারপুত
হা*া***ত,হালারপুত
Khanki-mag* r pula maderchud,Khanki-magi r pula maderchud
K-h-a-n-k-i---m-a-g-i- -r- -p-u-l-a- -m-a-d-e-r-c-h-u-d,Khanki-magi r pula maderchud
K/h/a/n/k/i/-/m/a/g/i/ /r/ /p/u/l/a/ /m/a/d/e/r/c/h/u/d,Khanki-magi r pula maderchud
Khanki-*agi r pula maderchud,Khanki-magi r pula maderchud
Chud mara*i r nati sala,Chud marani r nati sala
C-h-u-d- -m-a-r-a-n-i- -r- -n-a-t-i- -s-a-l-a,Chud marani r nati sala
C/h/u/d/ /m/a/r/a/n/i/ /r/ /n/a/t/i/ /s/a/l/a,Chud marani r nati sala
Ch** mara*i*r nati sala,Chud marani r nati sala
Ba*gchod er baccha,Bangchod er baccha
B-a-n-g-c-h-o-d- -e-r- -b-a-c-c-h-a,Bangchod er baccha
B/a/n/g/c/h/o/d/ /e/r/ /b/a/c/c/h/a,Bangchod er baccha
*angc**d er baccha,Bangchod er baccha
Khanki* pula,Khankir pula
K-h-a-n-k-i-r- -p-u-l-a,Khankir pula
K/h/a/n/k/i/r/ /p/u/l/a,Khankir pula
Kha**ir pula,Khankir pula
Bissa m*gir pula,Bissa magir pula
B-i-s-s-a- -m-a-g-i-r- -p-u-l-a,Bissa magir pula
B/i/s/s/a/ /m/a/g/i/r/ /p/u/l/a,Bissa magir pula
Bi*sa**agir pu*a,Bissa magir pula
B*ngir pula,Bangir pula
B-a-n-g-i-r- -p-u-l-a,Bangir pula
B/a/n/g/i/r/ /p/u/l/a,Bangir pula
B*n*i* pu*a,Bangir pula
Notty r pu*a,Notty r pula
N-o-t-t-y- -r- -p-u-l-a,Notty r pula
N/o/t/t/y/ /r/ /p/u/l/a,Notty r pula
*ot** r pula,Notty r pula
Mada*irput,Madarirput
M-a-d-a-r-i-r-p-u-t,Madarirput
M/a/d/a/r/i/r/p/u/t,Madarirput
M*d*r**pu*,Madarirput
Chodanibhadani* pola,Chodanibhadanir pola
C-h-o-d-a-n-i-b-h-a-d-a-n-i-r- -p-o-l-a,Chodanibhadanir pola
C/h/o/d/a/n/i/b/h/a/d/a/n/i/r/ /p/o/l/a,Chodanibhadanir pola
Ch**an*b*a*a**r *ola,Chodanibhadanir pola
khank*rchele,khankirchele
k-h-a-n-k-i-r-c-h-e-l-e,khankirchele
k/h/a/n/k/i/r/c/h/e/l/e,khankirchele
khan*i*ch*le,khankirchele
Chodanibhodanir po*a,Chodanibhodanir pola
C-h-o-d-a-n-i-b-h-o-d-a-n-i-r- -p-o-l-a,Chodanibhodanir pola
C/h/o/d/a/n/i/b/h/o/d/a/n/i/r/ /p/o/l/a,Chodanibhodanir pola
*ho**ni*hod**i* *o**,Chodanibhodanir pola
Tufaner bi*hi,Tufaner bichi
T-u-f-a-n-e-r- -b-i-c-h-i,Tufaner bichi
T/u/f/a/n/e/r/ /b/i/c/h/i,Tufaner bichi
T*f*ner*b*c*i,Tufaner bichi
আবাল*োদা,আবালচোদা
আ-ব-া-ল-চ-ো-দ-া,আবালচোদা
আ/ব/া/ল/চ/ো/দ/া,আবালচোদা
**াল**দা,আবালচোদা
বোকা*োদা,বোকাচোদা
ব-ো-ক-া-চ-ো-দ-া,বোকাচোদা
ব/ো/ক/া/চ/ো/দ/া,বোকাচোদা
বো***োদা,বোকাচোদা
মাদা*চোদ,মাদারচোদ
ম-া-দ-া-র-চ-ো-দ,মাদারচোদ
ম/া/দ/া/র/চ/ো/দ,মাদারচোদ
মাদা****,মাদারচোদ
খানকির ফ*য়া,খানকির ফুয়া
খ-া-ন-ক-ি-র- -ফ-ু-য়-া,খানকির ফুয়া
খ/া/ন/ক/ি/র/ /ফ/ু/য়/া,খানকির ফুয়া
খা*ক*র *ুয়া,খানকির ফুয়া
বেসশা ম*গি,বেসশা মাগি
ব-ে-স-শ-া- -ম-া-গ-ি,বেসশা মাগি
ব/ে/স/শ/া/ /ম/া/গ/ি,বেসশা মাগি
বেস*া*মাগি,বেসশা মাগি
Bainc*od,Bainchod
B-a-i-n-c-h-o-d,Bainchod
B/a/i/n/c/h/o/d,Bainchod
Ba*nchod,Bainchod
Ma*archod,Madarchod
M-a-d-a-r-c-h-o-d,Madarchod
M/a/d/a/r/c/h/o/d,Madarchod
Ma*arch*d,Madarchod
জানোয়*র,জানোয়ার
জ-া-ন-ো-য-়-া-র,জানোয়ার
জ/া/ন/ো/য/়/া/র,জানোয়ার
*ান*য়া*,জানোয়ার
কুত্*া,কুত্তা
ক-ু-ত-্-ত-া,কুত্তা
ক/ু/ত/্/ত/া,কুত্তা
কু*্তা,কুত্তা
পুটকি*চোদা,পুটকি চোদা
প-ু-ট-ক-ি- -চ-ো-দ-া,পুটকি চোদা
প/ু/ট/ক/ি/ /চ/ো/দ/া,পুটকি চোদা
প*ট*ি চোদা,পুটকি চোদা
নুনুর*বাল,নুনুর বাল
ন-ু-ন-ু-র- -ব-া-ল,নুনুর বাল
ন/ু/ন/ু/র/ /ব/া/ল,নুনুর বাল
নুনুর ব*ল,নুনুর বাল
মাগীর ছ*ওয়াল,মাগীর ছাওয়াল
ম-া-গ-ী-র- -ছ-া-ও-য-়-া-ল,মাগীর ছাওয়াল
ম/া/গ/ী/র/ /ছ/া/ও/য/়/া/ল,মাগীর ছাওয়াল
মা*ী* ছা**়াল,মাগীর ছাওয়াল
বিচ*র বাল,বিচির বাল
ব-ি-চ-ি-র- -ব-া-ল,বিচির বাল
ব/ি/চ/ি/র/ /ব/া/ল,বিচির বাল
বিচ*র*বাল,বিচির বাল
পেন্ট* চোদা,পেন্টি চোদা
প-ে-ন-্-ট-ি- -চ-ো-দ-া,পেন্টি চোদা
প/ে/ন/্/ট/ি/ /চ/ো/দ/া,পেন্টি চোদা
পেন্***চ*দা,পেন্টি চোদা
মা*ী,মাগী
ম-া-গ-ী,মাগী
ম/া/গ/ী,মাগী
*াগী,মাগী
মা*ি,মাগি
ম-া-গ-ি,মাগি
ম/া/গ/ি,মাগি
*াগি,মাগি
চুদমারা*ি,চুদমারানি
চ-ু-দ-ম-া-র-া-ন-ি,চুদমারানি
চ/ু/দ/ম/া/র/া/ন/ি,চুদমারানি
চ*দ*ারানি,চুদমারানি
লেওড়া চু*া,লেওড়া চুদা
ল-ে-ও-ড-়-া- -চ-ু-দ-া,লেওড়া চুদা
ল/ে/ও/ড/়/া/ /চ/ু/দ/া,লেওড়া চুদা
লে**়* চুদ*,লেওড়া চুদা
খাঙ্কি* বউ,খাঙ্কির বউ
খ-া-ঙ-্-ক-ি-র- -ব-উ,খাঙ্কির বউ
খ/া/ঙ/্/ক/ি/র/ /ব/উ,খাঙ্কির বউ
*া*্*ির **,খাঙ্কির বউ
ম*ংগু,মাংগু
ম-া-ং-গ-ু,মাংগু
ম/া/ং/গ/ু,মাংগু
মা**ু,মাংগু
বাই*্চুদ,বাইঞ্চুদ
ব-া-ই-ঞ-্-চ-ু-দ,বাইঞ্চুদ
ব/া/ই/ঞ/্/চ/ু/দ,বাইঞ্চুদ
বা***চুদ,বাইঞ্চুদ
কিরে চুদানির*ফুয়া,কিরে চুদানির ফুয়া
ক-ি-র-ে- -চ-ু-দ-া-ন-ি-র- -ফ-ু-য়-া,কিরে চুদানির ফুয়া
ক/ি/র/ে/ /চ/ু/দ/া/ন/ি/র/ /ফ/ু/য়/া,কিরে চুদানির ফুয়া
ক**ে চুদ*নির*ফ*য়*,কিরে চুদানির ফুয়া
তোব্বার *ন্ডা,তোব্বার আন্ডা
ত-ো-ব-্-ব-া-র- -আ-ন-্-ড-া,তোব্বার আন্ডা
ত/ো/ব/্/ব/া/র/ /আ/ন/্/ড/া,তোব্বার আন্ডা
তোব্বার **্ড*,তোব্বার আন্ডা
দু*ু আলারফুত আলা,দুরু আলারফুত আলা
দ-ু-র-ু- -আ-ল-া-র-ফ-ু-ত- -আ-ল-া,দুরু আলারফুত আলা
দ/ু/র/ু/ /আ/ল/া/র/ফ/ু/ত/ /আ/ল/া,দুরু আলারফুত আলা
দু*ু আলারফ*ত আলা,দুরু আলারফুত আলা
ওত্তার মার* বাপ,ওত্তার মারে বাপ
ও-ত-্-ত-া-র- -ম-া-র-ে- -ব-া-প,ওত্তার মারে বাপ
ও/ত/্/ত/া/র/ /ম/া/র/ে/ /ব/া/প,ওত্তার মারে বাপ
**্*ার ম*র***াপ,ওত্তার মারে বাপ
তো* নানির হেডা,তোর নানির হেডা
ত-ো-র- -ন-া-ন-ি-র- -হ-ে-ড-া,তোর নানির হেডা
ত/ো/র/ /ন/া/ন/ি/র/ /হ/ে/ড/া,তোর নানির হেডা
তোর না*ি* **ডা,তোর নানির হেডা
মাগির ফ*য়া,মাগির ফুয়া
ম-া-গ-ি-র- -ফ-ু-য়-া,মাগির ফুয়া
ম/া/গ/ি/র/ /ফ/ু/য়/া,মাগির ফুয়া
মা**র *ুয়*,মাগির ফুয়া
অম*ইনশের জাত,অমাইনশের জাত
অ-ম-া-ই-ন-শ-ে-র- -জ-া-ত,অমাইনশের জাত
অ/ম/া/ই/ন/শ/ে/র/ /জ/া/ত,অমাইনশের জাত
***ইনশের *া*,অমাইনশের জাত
মোজ্ঞ*য়র ফুয়া,মোজ্ঞ্য়র ফুয়া
ম-ো-জ-্-ঞ-্-য়-র- -ফ-ু-য়-া,মোজ্ঞ্য়র ফুয়া
ম/ো/জ/্/ঞ/্/য়/র/ /ফ/ু/য়/া,মোজ্ঞ্য়র ফুয়া
ম*জ**্*র ফ*য়*,মোজ্ঞ্য়র ফুয়া
ধুরু ম*দারচদ,ধুরু মাদারচদ
ধ-ু-র-ু- -ম-া-দ-া-র-চ-দ,ধুরু মাদারচদ
ধ/ু/র/ু/ /ম/া/দ/া/র/চ/দ,ধুরু মাদারচদ
ধ*রু মাদা*চদ,ধুরু মাদারচদ
হেডার ফ*য়া,হেডার ফুয়া
হ-ে-ড-া-র- -ফ-ু-য়-া,হেডার ফুয়া
হ/ে/ড/া/র/ /ফ/ু/য়/া,হেডার ফুয়া
*েডার ফুয়া,হেডার ফুয়া
খ*নকিমাগী,খানকিমাগী
খ-া-ন-ক-ি-ম-া-গ-ী,খানকিমাগী
খ/া/ন/ক/ি/ম/া/গ/ী,খানকিমাগী
খানকি*াগী,খানকিমাগী
বেশ্যা *োদা,বেশ্যা চোদা
ব-ে-শ-্-য-া- -চ-ো-দ-া,বেশ্যা চোদা
ব/ে/শ/্/য/া/ /চ/ো/দ/া,বেশ্যা চোদা
ব***যা চ**া,বেশ্যা চোদা
ভ*ষ্কি মাগী,ভুষ্কি মাগী
ভ-ু-ষ-্-ক-ি- -ম-া-গ-ী,ভুষ্কি মাগী
ভ/ু/ষ/্/ক/ি/ /ম/া/গ/ী,ভুষ্কি মাগী
ভুষ্কি মাগ*,ভুষ্কি মাগী
খা*কির পুলা কয় কী,খানকির পুলা কয় কী
খ-া-ন-ক-ি-র- -প-ু-ল-া- -ক-য়- -ক-ী,খানকির পুলা কয় কী
খ/া/ন/ক/ি/র/ /প/ু/ল/া/ /ক/য়/ /ক/ী,খানকির পুলা কয় কী
খানকি* পুলা *য়*কী,খানকির পুলা কয় কী
তর*মাকে চু*দি,তর মাকে চু*দি
ত-র- -ম-া-ক-ে- -চ-ু-*-দ-ি,তর মাকে চু*দি
ত/র/ /ম/া/ক/ে/ /চ/ু/*/দ/ি,তর মাকে চু*দি
তর **কে *ু*দি,তর মাকে চু*দি
ব*া আমার,বগা আমার
ব-গ-া- -আ-ম-া-র,বগা আমার
ব/গ/া/ /আ/ম/া/র,বগা আমার
ব*া আমার,বগা আমার
ka*nkir pola,kahnkir pola
k-a-h-n-k-i-r- -p-o-l-a,kahnkir pola
k/a/h/n/k/i/r/ /p/o/l/a,kahnkir pola
kahnkir*p*la,kahnkir pola
ha*ami,harami
h-a-r-a-m-i,harami
h/a/r/a/m/i,harami
h*ram*,harami
চুইদ*দা,চুইদ্দা
চ-ু-ই-দ-্-দ-া,চুইদ্দা
চ/ু/ই/দ/্/দ/া,চুইদ্দা
চু*দ্*া,চুইদ্দা
boure *aire,boure maire
b-o-u-r-e- -m-a-i-r-e,boure maire
b/o/u/r/e/ /m/a/i/r/e,boure maire
b**re*m**re,boure maire
ei *anke,ei kanke
e-i- -k-a-n-k-e,ei kanke
e/i/ /k/a/n/k/e,ei kanke
e**kank*,ei kanke
kank* mage,kanke mage
k-a-n-k-e- -m-a-g-e,kanke mage
k/a/n/k/e/ /m/a/g/e,kanke mage
kank* ma*e,kanke mage
ei k*nke mage,ei kanke mage
e-i- -k-a-n-k-e- -m-a-g-e,ei kanke mage
e/i/ /k/a/n/k/e/ /m/a/g/e,ei kanke mage
ei ka*k***ag*,ei kanke mage
kota kosna ken kanke *age,kota kosna ken kanke mage
k-o-t-a- -k-o-s-n-a- -k-e-n- -k-a-n-k-e- -m-a-g-e,kota kosna ken kanke mage
k/o/t/a/ /k/o/s/n/a/ /k/e/n/ /k/a/n/k/e/ /m/a/g/e,kota kosna ken kanke mage
*o*a kosn**k*n kank****ge,kota kosna ken kanke mage
kanke*mage higab koe,kanke mage higab koe
k-a-n-k-e- -m-a-g-e- -h-i-g-a-b- -k-o-e,kanke mage higab koe
k/a/n/k/e/ /m/a/g/e/ /h/i/g/a/b/ /k/o/e,kanke mage higab koe
kanke mag* higab koe,kanke mage higab koe
ma*e,mage
m-a-g-e,mage
m/a/g/e,mage
*age,mage
no*i,noti
n-o-t-i,noti
n/o/t/i,noti
**ti,noti
Kha*kir Chhele,Khankir Chhele
K-h-a-n-k-i-r- -C-h-h-e-l-e,Khankir Chhele
K/h/a/n/k/i/r/ /C/h/h/e/l/e,Khankir Chhele
Kh*nki* Chh*l*,Khankir Chhele
Tor Na*ir Heda,Tor Nanir Heda
T-o-r- -N-a-n-i-r- -H-e-d-a,Tor Nanir Heda
T/o/r/ /N/a/n/i/r/ /H/e/d/a,Tor Nanir Heda
*or Na**r H***,Tor Nanir Heda
বান্দীরপো*া,বান্দীরপোলা
ব-া-ন-্-দ-ী-র-প-ো-ল-া,বান্দীরপোলা
ব/া/ন/্/দ/ী/র/প/ো/ল/া,বান্দীরপোলা
বান*দীর**লা,বান্দীরপোলা
behe*chod,behenchod
b-e-h-e-n-c-h-o-d,behenchod
b/e/h/e/n/c/h/o/d,behenchod
beh*ncho*,behenchod
শাউ*া,শাউয়া
শ-া-উ-য়-া,শাউয়া
শ/া/উ/য়/া,শাউয়া
শাউয়*,শাউয়া
শুয়*র,শুয়ার
শ-ু-য়-া-র,শুয়ার
শ/ু/য়/া/র,শুয়ার
শ*য়ার,শুয়ার
বাল *ালাও,বাল ফালাও
ব-া-ল- -ফ-া-ল-া-ও,বাল ফালাও
ব/া/ল/ /ফ/া/ল/া/ও,বাল ফালাও
ব*ল**াল*ও,বাল ফালাও
ব*ল,বাল
ব-া-ল,বাল
ব/া/ল,বাল
*াল,বাল
ছিন*ল,ছিনাল
ছ-ি-ন-া-ল,ছিনাল
ছ/ি/ন/া/ল,ছিনাল
*ি*াল,ছিনাল
ছিনাল ফু*ি,ছিনাল ফুরি
ছ-ি-ন-া-ল- -ফ-ু-র-ি,ছিনাল ফুরি
ছ/ি/ন/া/ল/ /ফ/ু/র/ি,ছিনাল ফুরি
*িনাল ফুরি,ছিনাল ফুরি
চুতমারা*ি,চুতমারানি
চ-ু-ত-ম-া-র-া-ন-ি,চুতমারানি
চ/ু/ত/ম/া/র/া/ন/ি,চুতমারানি
*ুতমারা*ি,চুতমারানি
চুতমারানি* ফুয়া,চুতমারানির ফুয়া
চ-ু-ত-ম-া-র-া-ন-ি-র- -ফ-ু-য়-া,চুতমারানির ফুয়া
চ/ু/ত/ম/া/র/া/ন/ি/র/ /ফ/ু/য়/া,চুতমারানির ফুয়া
চুতমারানির*ফুয়*,চুতমারানির ফুয়া
কুত্*া বাচ্চা,কুত্তা বাচ্চা
ক-ু-ত-্-ত-া- -ব-া-চ-্-চ-া,কুত্তা বাচ্চা
ক/ু/ত/্/ত/া/ /ব/া/চ/্/চ/া,কুত্তা বাচ্চা
কুত্ত****চ্চা,কুত্তা বাচ্চা
বোকা চ*দা,বোকা চোদা
ব-ো-ক-া- -চ-ো-দ-া,বোকা চোদা
ব/ো/ক/া/ /চ/ো/দ/া,বোকা চোদা
*োকা*চোদা,বোকা চোদা
বৈতাল*মাগীর চৈতাল পোলা,বৈতাল মাগীর চৈতাল পোলা
ব-ৈ-ত-া-ল- -ম-া-গ-ী-র- -চ-ৈ-ত-া-ল- -প-ো-ল-া,বৈতাল মাগীর চৈতাল পোলা
ব/ৈ/ত/া/ল/ /ম/া/গ/ী/র/ /চ/ৈ/ত/া/ল/ /প/ো/ল/া,বৈতাল মাগীর চৈতাল পোলা
বৈতাল মাগ*র চৈ*াল পোল*,বৈতাল মাগীর চৈতাল পোলা
পুটকি *ারা খা,পুটকি মারা খা
প-ু-ট-ক-ি- -ম-া-র-া- -খ-া,পুটকি মারা খা
প/ু/ট/ক/ি/ /ম/া/র/া/ /খ/া,পুটকি মারা খা
*ুট*ি মারা খা,পুটকি মারা খা
সিনাল ম*গীর পু,সিনাল মাগীর পু
স-ি-ন-া-ল- -ম-া-গ-ী-র- -প-ু,সিনাল মাগীর পু
স/ি/ন/া/ল/ /ম/া/গ/ী/র/ /প/ু,সিনাল মাগীর পু
স*ন*ল মা*ীর পু,সিনাল মাগীর পু
চুট মারানী *াঙ্কি মাগী,চুট মারানী খাঙ্কি মাগী
চ-ু-ট- -ম-া-র-া-ন-ী- -খ-া-ঙ-্-ক-ি- -ম-া-গ-ী,চুট মারানী খাঙ্কি মাগী
চ/ু/ট/ /ম/া/র/া/ন/ী/ /খ/া/ঙ/্/ক/ি/ /ম/া/গ/ী,চুট মারানী খাঙ্কি মাগী
চ*ট*মারানী*খাঙ্কি মাগী,চুট মারানী খাঙ্কি মাগী
ক*ত্তা মরা,কুত্তা মরা
ক-ু-ত-্-ত-া- -ম-র-া,কুত্তা মরা
ক/ু/ত/্/ত/া/ /ম/র/া,কুত্তা মরা
**ত্তা**র*,কুত্তা মরা
ম*য়রে চুদী,মায়রে চুদী
ম-া-য-়-র-ে- -চ-ু-দ-ী,মায়রে চুদী
ম/া/য/়/র/ে/ /চ/ু/দ/ী,মায়রে চুদী
ম*য়রে চ*দী,মায়রে চুদী
ভ*স্কি চুতমারানী,ভুস্কি চুতমারানী
ভ-ু-স-্-ক-ি- -চ-ু-ত-ম-া-র-া-ন-ী,ভুস্কি চুতমারানী
ভ/ু/স/্/ক/ি/ /চ/ু/ত/ম/া/র/া/ন/ী,ভুস্কি চুতমারানী
ভ*স্ক* চু***রা*ী,ভুস্কি চুতমারানী
গু *র গাইদর,গু এর গাইদর
গ-ু- -এ-র- -গ-া-ই-দ-র,গু এর গাইদর
গ/ু/ /এ/র/ /গ/া/ই/দ/র,গু এর গাইদর
গু*** গা**র,গু এর গাইদর
লে*্গটা বাবার জারজ সন্তান,লেঙ্গটা বাবার জারজ সন্তান
ল-ে-ঙ-্-গ-ট-া- -ব-া-ব-া-র- -জ-া-র-জ- -স-ন-্-ত-া-ন,লেঙ্গটা বাবার জারজ সন্তান
ল/ে/ঙ/্/গ/ট/া/ /ব/া/ব/া/র/ /জ/া/র/জ/ /স/ন/্/ত/া/ন,লেঙ্গটা বাবার জারজ সন্তান
**ঙ**টা বাব*র*জ*রজ *ন**ান,লেঙ্গটা বাবার জারজ সন্তান
পুটকি চাটা*কুত্তা,পুটকি চাটা কুত্তা
প-ু-ট-ক-ি- -চ-া-ট-া- -ক-ু-ত-্-ত-া,পুটকি চাটা কুত্তা
প/ু/ট/ক/ি/ /চ/া/ট/া/ /ক/ু/ত/্/ত/া,পুটকি চাটা কুত্তা
পুটকি চাটা কুত***,পুটকি চাটা কুত্তা
ম*মী খোড়,মামী খোড়
ম-া-ম-ী- -খ-ো-ড-়,মামী খোড়
ম/া/ম/ী/ /খ/ো/ড/়,মামী খোড়
***ী খোড*,মামী খোড়
পুটকিতে আঙ্গুল ঢুক*য়ে বয়া থাক,পুটকিতে আঙ্গুল ঢুকিয়ে বয়া থাক
প-ু-ট-ক-ি-ত-ে- -আ-ঙ-্-গ-ু-ল- -ঢ-ু-ক-ি-য-়-ে- -ব-য-়-া- -থ-া-ক,পুটকিতে আঙ্গুল ঢুকিয়ে বয়া থাক
প/ু/ট/ক/ি/ত/ে/ /আ/ঙ/্/গ/ু/ল/ /ঢ/ু/ক/ি/য/়/ে/ /ব/য/়/া/ /থ/া/ক,পুটকিতে আঙ্গুল ঢুকিয়ে বয়া থাক
*ু*ক*ত* *ঙ্*ু* *ু*িয়****়া*থ*ক,পুটকিতে আঙ্গুল ঢুকিয়ে বয়া থাক
নটি মাগীর পো*া,নটি মাগীর পোলা
ন-ট-ি- -ম-া-গ-ী-র- -প-ো-ল-া,নটি মাগীর পোলা
ন/ট/ি/ /ম/া/গ/ী/র/ /প/ো/ল/া,নটি মাগীর পোলা
নটি*মা*ীর প*লা,নটি মাগীর পোলা
গু*়া মারানী,গুয়া মারানী
গ-ু-য-়-া- -ম-া-র-া-ন-ী,গুয়া মারানী
গ/ু/য/়/া/ /ম/া/র/া/ন/ী,গুয়া মারানী
গুয়া মার***,গুয়া মারানী
লেঙ্গটা চুত*ারানী,লেঙ্গটা চুতমারানী
ল-ে-ঙ-্-গ-ট-া- -চ-ু-ত-ম-া-র-া-ন-ী,লেঙ্গটা চুতমারানী
ল/ে/ঙ/্/গ/ট/া/ /চ/ু/ত/ম/া/র/া/ন/ী,লেঙ্গটা চুতমারানী
**ঙ*গট* চু*মা**নী,লেঙ্গটা চুতমারানী
গোয়ায় বিগার*বেশি,গোয়ায় বিগার বেশি
গ-ো-য-়-া-য-়- -ব-ি-গ-া-র- -ব-ে-শ-ি,গোয়ায় বিগার বেশি
গ/ো/য/়/া/য/়/ /ব/ি/গ/া/র/ /ব/ে/শ/ি,গোয়ায় বিগার বেশি
গ**়া** বি*া* বেশি,গোয়ায় বিগার বেশি
রসাল* চুৎ,রসালো চুৎ
র-স-া-ল-ো- -চ-ু-ৎ,রসালো চুৎ
র/স/া/ল/ো/ /চ/ু/ৎ,রসালো চুৎ
রসা*ো চুৎ,রসালো চুৎ
ভোঁদার জ্বাল* বেশি,ভোঁদার জ্বালা বেশি
ভ-ো-ঁ-দ-া-র- -জ-্-ব-া-ল-া- -ব-ে-শ-ি,ভোঁদার জ্বালা বেশি
ভ/ো/ঁ/দ/া/র/ /জ/্/ব/া/ল/া/ /ব/ে/শ/ি,ভোঁদার জ্বালা বেশি
*োঁদার***ব*লা ব*শ*,ভোঁদার জ্বালা বেশি
একদম ভোঁদার ভিতরে হান্ডায়া রাইখা দি*ু,একদম ভোঁদার ভিতরে হান্ডায়া রাইখা দিমু
এ-ক-দ-ম- -ভ-ো-ঁ-দ-া-র- -ভ-ি-ত-র-ে- -হ-া-ন-্-ড-া-য-়-া- -র-া-ই-খ-া- -দ-ি-ম-ু,একদম ভোঁদার ভিতরে হান্ডায়া রাইখা দিমু
এ/ক/দ/ম/ /ভ/ো/ঁ/দ/া/র/ /ভ/ি/ত/র/ে/ /হ/া/ন/্/ড/া/য/়/া/ /র/া/ই/খ/া/ /দ/ি/ম/ু,একদম ভোঁদার ভিতরে হান্ডায়া রাইখা দিমু
এ*দম ভো*দ*র ভিতর* *া**ডায়া রা*খ* দিম*,একদম ভোঁদার ভিতরে হান্ডায়া রাইখা দিমু
গুয়ার ভিতরে বিষ *রা,গুয়ার ভিতরে বিষ ফরা
গ-ু-য-়-া-র- -ভ-ি-ত-র-ে- -ব-ি-ষ- -ফ-র-া,গুয়ার ভিতরে বিষ ফরা
গ/ু/য/়/া/র/ /ভ/ি/ত/র/ে/ /ব/ি/ষ/ /ফ/র/া,গুয়ার ভিতরে বিষ ফরা
গ*য়ার ভিতর* বিষ ফরা,গুয়ার ভিতরে বিষ ফরা
নুনু চোষা *োলাপাইন,নুনু চোষা পোলাপাইন
ন-ু-ন-ু- -চ-ো-ষ-া- -প-ো-ল-া-প-া-ই-ন,নুনু চোষা পোলাপাইন
ন/ু/ন/ু/ /চ/ো/ষ/া/ /প/ো/ল/া/প/া/ই/ন,নুনু চোষা পোলাপাইন
ন*নু চোষা পোলাপাইন,নুনু চোষা পোলাপাইন
স্যার এর গুয়া চাটা পোল*পাইন,স্যার এর গুয়া চাটা পোলাপাইন
স-্-য-া-র- -এ-র- -গ-ু-য-়-া- -চ-া-ট-া- -প-ো-ল-া-প-া-ই-ন,স্যার এর গুয়া চাটা পোলাপাইন
স/্/য/া/র/ /এ/র/ /গ/ু/য/়/া/ /চ/া/ট/া/ /প/ো/ল/া/প/া/ই/ন,স্যার এর গুয়া চাটা পোলাপাইন
স্*ার *র গুয়া*চাটা পোলাপা*ন,স্যার এর গুয়া চাটা পোলাপাইন
No*kirpu,Notkirpu
N-o-t-k-i-r-p-u,Notkirpu
N/o/t/k/i/r/p/u,Notkirpu
N*tki*p*,Notkirpu
Chi*anirpola,Chidanirpola
C-h-i-d-a-n-i-r-p-o-l-a,Chidanirpola
C/h/i/d/a/n/i/r/p/o/l/a,Chidanirpola
Ch*danirpo**,Chidanirpola
Chud*a,Chudna
C-h-u-d-n-a,Chudna
